transaction_id,user_id,amount,merchant,category,timestamp,hour,day_of_week,account_age_days,location_risk,is_fraud
txn_008850,user_5583,88.5,Grocery Store,electronics,2025-08-29 10:51:07.800979,10,4,381,low,0
txn_008851,user_9952,13.91,Online Casino,retail,2025-08-22 11:28:07.800987,11,4,390,medium,0
txn_008852,user_4521,38.16,Starbucks,grocery,2025-08-26 05:54:07.800995,5,1,243,high,1
txn_008853,user_1137,83.02,Target,entertainment,2025-08-16 23:53:07.801003,23,5,34,high,0
txn_008854,user_6754,22.81,Crypto Exchange,gas,2025-08-25 11:47:07.801011,11,0,965,low,0
txn_008855,user_7049,523.9,Online Casino,crypto,2025-08-18 21:11:07.801018,21,0,410,high,1
txn_008856,user_4574,15.09,Shell Gas,electronics,2025-08-19 15:42:07.801026,15,1,109,low,0
txn_008857,user_9019,6.79,Target,gas,2025-09-05 11:33:07.801033,11,4,827,low,0
txn_008858,user_2916,80.09,Walmart,entertainment,2025-09-11 23:52:07.801041,23,3,65,medium,0
txn_008859,user_4379,6.21,Target,food,2025-08-30 07:42:07.801049,7,5,374,high,0
txn_008860,user_3889,16.83,Shell Gas,grocery,2025-09-10 09:53:07.801056,9,2,128,medium,0
txn_008861,user_6103,975.89,Walmart,crypto,2025-09-01 18:19:07.801064,18,0,226,high,1
txn_008862,user_2121,80.0,Grocery Store,cash,2025-09-12 14:59:07.801070,14,4,237,medium,0
txn_008863,user_9413,22.27,Crypto Exchange,other,2025-09-08 11:57:07.801077,11,0,698,high,0
txn_008864,user_5564,181.68,Walmart,retail,2025-08-16 11:50:07.801085,11,5,552,low,0
txn_008865,user_8928,195.94,Target,grocery,2025-09-09 23:58:07.801095,23,1,219,high,0
txn_008866,user_4311,166.18,Best Buy,gambling,2025-09-08 21:49:07.801104,21,0,877,low,0
txn_008867,user_3313,3.09,Best Buy,food,2025-08-21 04:00:07.801112,4,3,956,high,1
txn_008868,user_5804,200.0,Best Buy,cash,2025-08-22 22:30:07.801119,22,4,157,high,0
txn_008869,user_6152,62.05,Unknown Merchant,electronics,2025-08-30 10:06:07.801126,10,5,228,medium,0
txn_008870,user_8202,30.98,Crypto Exchange,electronics,2025-08-20 04:03:07.801133,4,2,882,high,1
txn_008871,user_2701,6.31,Target,retail,2025-08-19 12:24:07.801140,12,1,701,high,0
txn_008872,user_9486,60.0,Starbucks,cash,2025-08-15 23:25:07.801148,23,4,338,high,0
txn_008873,user_4876,624.68,McDonalds,gambling,2025-09-12 13:18:07.801154,13,4,211,low,0
txn_008874,user_9878,2.58,Walmart,food,2025-09-04 12:48:07.801162,12,3,326,medium,0
txn_008875,user_3050,103.09,Amazon,gas,2025-09-02 23:53:07.801169,23,1,102,high,0
txn_008876,user_1160,8.46,Amazon,grocery,2025-08-23 22:42:07.801177,22,5,733,low,0
txn_008877,user_7051,7.81,Best Buy,entertainment,2025-09-09 07:43:07.801185,7,1,758,low,0
txn_008878,user_2457,106.59,ATM Withdrawal,crypto,2025-08-18 05:09:07.801198,5,0,438,medium,1
txn_008879,user_2013,162.28,Best Buy,food,2025-09-08 22:57:07.801211,22,0,857,medium,0
txn_008880,user_8172,60.07,Unknown Merchant,entertainment,2025-08-20 19:32:07.801239,19,2,81,high,0
txn_008881,user_6264,818.16,Crypto Exchange,gambling,2025-08-29 09:43:07.801247,9,4,977,medium,0
txn_008882,user_5788,26.34,McDonalds,entertainment,2025-09-14 00:29:07.801254,0,6,802,medium,0
txn_008883,user_5767,21.5,Crypto Exchange,electronics,2025-08-22 15:30:07.801262,15,4,125,high,0
txn_008884,user_6674,14.36,McDonalds,grocery,2025-08-19 23:52:07.801270,23,1,889,low,0
txn_008885,user_4287,33.76,ATM Withdrawal,entertainment,2025-09-11 12:15:07.801280,12,3,776,low,0
txn_008886,user_8103,41.13,Target,entertainment,2025-08-18 07:45:07.801291,7,0,202,low,0
txn_008887,user_9284,50.95,Target,electronics,2025-08-22 11:29:07.801299,11,4,834,medium,0
txn_008888,user_6514,15.86,Best Buy,retail,2025-08-31 01:11:07.801307,1,6,24,medium,0
txn_008889,user_7333,149.46,Unknown Merchant,grocery,2025-09-01 13:02:07.801315,13,0,590,high,0
txn_008890,user_6915,103.02,Crypto Exchange,crypto,2025-09-14 16:59:07.801323,16,6,729,low,0
txn_008891,user_9403,169.56,Best Buy,food,2025-08-15 01:26:07.801334,1,4,632,medium,0
txn_008892,user_3227,17.48,Target,crypto,2025-08-18 23:13:07.801342,23,0,395,medium,0
txn_008893,user_5254,338.05,Grocery Store,gambling,2025-08-18 03:41:07.801351,3,0,66,low,1
txn_008894,user_5259,212.76,Crypto Exchange,gambling,2025-09-14 21:48:07.801365,21,6,201,high,1
txn_008895,user_7353,60.0,Best Buy,cash,2025-08-29 06:20:07.801375,6,4,52,low,0
txn_008896,user_3545,30.81,Amazon,food,2025-08-28 21:43:07.801387,21,3,8,high,1
txn_008897,user_9702,43.28,Grocery Store,food,2025-09-02 20:13:07.801399,20,1,909,high,0
txn_008898,user_3377,29.6,Walmart,other,2025-09-08 22:43:07.801410,22,0,489,low,0
txn_008899,user_4610,27.79,Online Casino,food,2025-08-29 18:36:07.801422,18,4,573,low,0
txn_008900,user_2578,80.0,Online Casino,cash,2025-08-17 19:08:07.801432,19,6,424,medium,0
txn_008901,user_8624,66.97,Amazon,food,2025-08-18 16:04:07.801443,16,0,755,medium,0
txn_008902,user_9379,58.9,Grocery Store,grocery,2025-08-22 00:06:07.801455,0,4,33,high,1
txn_008903,user_3050,90.57,Best Buy,electronics,2025-08-24 10:47:07.801468,10,6,130,medium,0
txn_008904,user_3108,153.81,Starbucks,gambling,2025-08-26 02:21:07.801481,2,1,703,high,1
txn_008905,user_7614,48.02,Online Casino,entertainment,2025-09-09 16:06:07.801496,16,1,894,medium,0
txn_008906,user_2272,45.0,Target,food,2025-08-30 15:12:07.801509,15,5,212,low,0
txn_008907,user_5030,24.08,Online Casino,electronics,2025-08-17 09:36:07.801526,9,6,119,low,0
txn_008908,user_7991,34.28,Target,gas,2025-08-23 23:31:07.801539,23,5,820,low,0
txn_008909,user_7931,198.28,Target,crypto,2025-08-26 07:31:07.801552,7,1,676,medium,0
txn_008910,user_3089,8.65,Walmart,food,2025-08-18 16:56:07.801564,16,0,329,medium,0
txn_008911,user_2797,130.27,Best Buy,crypto,2025-09-11 12:13:07.801578,12,3,467,low,0
txn_008912,user_9762,6.58,Grocery Store,food,2025-08-21 10:16:07.801591,10,3,710,low,0
txn_008913,user_4198,58.45,Best Buy,gas,2025-08-28 02:55:07.801689,2,3,295,low,0
txn_008914,user_5640,550.48,Shell Gas,crypto,2025-09-14 06:12:07.802098,6,6,412,low,0
txn_008915,user_9274,151.4,Unknown Merchant,electronics,2025-09-05 18:26:07.802134,18,4,452,medium,0
txn_008916,user_8010,664.07,Grocery Store,gambling,2025-08-25 23:18:07.802156,23,0,717,medium,0
txn_008917,user_9442,36.72,McDonalds,gambling,2025-08-28 04:07:07.802173,4,3,868,medium,0
txn_008918,user_2732,108.81,Shell Gas,other,2025-08-28 21:11:07.802190,21,3,777,low,0
txn_008919,user_8718,1002.7,Target,crypto,2025-08-29 17:31:07.802205,17,4,287,low,1
txn_008920,user_2086,30.29,Target,retail,2025-09-08 02:21:07.802221,2,0,213,medium,0
txn_008921,user_7812,45.08,Crypto Exchange,grocery,2025-09-03 01:34:07.802237,1,2,331,high,1
txn_008922,user_4590,187.65,Best Buy,other,2025-08-27 13:44:07.802252,13,2,559,medium,0
txn_008923,user_4743,389.97,McDonalds,gambling,2025-08-30 15:05:07.802266,15,5,316,low,0
txn_008924,user_9497,1188.64,Starbucks,crypto,2025-08-22 07:41:07.802291,7,4,856,high,1
txn_008925,user_7945,5.33,Crypto Exchange,entertainment,2025-09-06 02:01:07.802308,2,5,378,medium,0
txn_008926,user_8299,11.6,Starbucks,other,2025-08-22 23:39:07.802323,23,4,432,medium,0
txn_008927,user_1698,30.06,Target,grocery,2025-08-21 05:45:07.802339,5,3,898,medium,0
txn_008928,user_4819,44.94,Grocery Store,retail,2025-08-18 07:57:07.802353,7,0,220,medium,0
txn_008929,user_2555,85.7,Grocery Store,electronics,2025-08-31 08:19:07.802372,8,6,35,high,0
txn_008930,user_2998,60.0,Crypto Exchange,cash,2025-09-08 18:30:07.802424,18,0,768,low,0
txn_008931,user_1200,223.25,ATM Withdrawal,gas,2025-08-23 01:57:07.802456,1,5,224,high,1
txn_008932,user_6494,25.62,McDonalds,retail,2025-08-26 23:15:07.802470,23,1,755,high,0
txn_008933,user_8956,3.43,Starbucks,electronics,2025-08-22 21:07:07.802480,21,4,203,high,0
txn_008934,user_2306,81.77,Unknown Merchant,gas,2025-08-19 01:13:07.802494,1,1,681,low,0
txn_008935,user_8136,47.37,Best Buy,grocery,2025-09-02 09:57:07.802516,9,1,720,medium,0
txn_008936,user_9326,60.0,Walmart,cash,2025-08-30 16:50:07.802599,16,5,511,high,0
txn_008937,user_9388,12.07,Crypto Exchange,other,2025-08-31 16:35:07.802637,16,6,312,medium,0
txn_008938,user_6824,35.14,ATM Withdrawal,electronics,2025-08-26 23:56:07.802653,23,1,477,high,0
txn_008939,user_2418,68.8,Online Casino,electronics,2025-09-12 03:18:07.802663,3,4,470,high,1
txn_008940,user_1887,74.57,McDonalds,grocery,2025-09-12 20:55:07.802673,20,4,954,medium,0
txn_008941,user_6805,35.62,Online Casino,gas,2025-08-20 07:40:07.802682,7,2,99,low,0
txn_008942,user_9080,19.21,ATM Withdrawal,entertainment,2025-08-15 04:48:07.802692,4,4,687,high,1
txn_008943,user_9604,182.99,Best Buy,grocery,2025-08-29 13:34:07.802701,13,4,309,low,0
txn_008944,user_6422,55.44,Amazon,retail,2025-09-07 05:24:07.802715,5,6,62,high,1
txn_008945,user_3290,27.23,Shell Gas,retail,2025-08-17 10:58:07.802724,10,6,268,low,0
txn_008946,user_8257,174.57,Walmart,gambling,2025-08-21 05:02:07.802732,5,3,417,medium,0
txn_008947,user_5624,66.67,Walmart,entertainment,2025-09-08 10:11:07.802740,10,0,615,medium,0
txn_008948,user_7841,14.87,Grocery Store,grocery,2025-09-13 07:45:07.802748,7,5,884,high,0
txn_008949,user_3696,10.42,Walmart,retail,2025-08-28 08:50:07.802763,8,3,774,high,0
txn_008950,user_6199,38.73,Online Casino,electronics,2025-09-13 09:49:07.802800,9,5,211,high,0
txn_008951,user_8350,80.0,Best Buy,cash,2025-09-02 02:09:07.802814,2,1,422,medium,0
txn_008952,user_4213,18.12,Best Buy,gas,2025-09-11 20:54:07.802825,20,3,344,medium,0
txn_008953,user_4713,505.65,Crypto Exchange,crypto,2025-09-02 02:17:07.802834,2,1,872,low,0
txn_008954,user_9390,7.27,Target,entertainment,2025-08-16 21:58:07.802843,21,5,642,low,0
txn_008955,user_6942,542.02,Crypto Exchange,gambling,2025-08-28 20:36:07.802850,20,3,251,low,0
txn_008956,user_6435,17.65,Starbucks,retail,2025-09-13 16:49:07.802859,16,5,591,low,0
txn_008957,user_3873,1.01,McDonalds,retail,2025-08-21 00:55:07.802867,0,3,287,low,0
txn_008958,user_5121,7.79,Crypto Exchange,electronics,2025-09-13 06:25:07.802875,6,5,188,low,0
txn_008959,user_5897,136.61,Grocery Store,entertainment,2025-09-08 02:13:07.802883,2,0,837,high,1
txn_008960,user_8206,1020.04,Starbucks,gambling,2025-09-12 09:56:07.802891,9,4,127,high,1
txn_008961,user_2226,14.3,Online Casino,electronics,2025-08-18 12:10:07.802898,12,0,778,medium,0
txn_008962,user_5822,76.34,Grocery Store,other,2025-08-18 21:52:07.802907,21,0,746,low,0
txn_008963,user_2697,47.9,Crypto Exchange,other,2025-09-09 03:02:07.802917,3,1,507,low,0
txn_008964,user_6581,1778.59,Grocery Store,gambling,2025-08-28 04:05:07.802925,4,3,915,low,1
txn_008965,user_9033,243.89,Grocery Store,crypto,2025-09-14 23:59:07.802933,23,6,701,high,1
txn_008966,user_5486,58.2,Best Buy,entertainment,2025-09-12 07:09:07.802941,7,4,704,low,0
txn_008967,user_2315,42.82,Crypto Exchange,gambling,2025-08-27 12:52:07.802949,12,2,638,medium,0
txn_008968,user_7425,262.3,Unknown Merchant,crypto,2025-09-12 19:25:07.802957,19,4,176,medium,0
txn_008969,user_7948,1669.59,Walmart,gambling,2025-09-03 15:03:07.802964,15,2,325,high,1
txn_008970,user_3669,39.72,ATM Withdrawal,grocery,2025-08-21 16:27:07.802973,16,3,856,low,0
txn_008971,user_2581,60.0,Grocery Store,cash,2025-08-23 14:29:07.802986,14,5,693,medium,0
txn_008972,user_4194,17.98,Walmart,gas,2025-09-12 18:37:07.802994,18,4,875,high,0
txn_008973,user_7220,7.41,Crypto Exchange,other,2025-08-20 02:31:07.803003,2,2,739,high,1
txn_008974,user_1185,61.79,Grocery Store,retail,2025-08-24 15:40:07.803012,15,6,2,low,0
txn_008975,user_3634,52.76,Starbucks,electronics,2025-08-27 13:49:07.803020,13,2,755,medium,0
txn_008976,user_5754,244.15,McDonalds,crypto,2025-09-09 14:32:07.803028,14,1,972,low,0
txn_008977,user_9142,151.74,Amazon,retail,2025-09-07 19:34:07.803039,19,6,513,high,0
txn_008978,user_6578,2.12,Amazon,grocery,2025-08-20 09:27:07.803054,9,2,854,high,0
txn_008979,user_9855,19.1,McDonalds,other,2025-09-12 21:48:07.803069,21,4,425,high,0
txn_008980,user_8971,1279.59,Crypto Exchange,gambling,2025-08-26 20:32:07.803081,20,1,714,medium,1
txn_008981,user_4432,20.35,Online Casino,entertainment,2025-08-23 05:00:07.803088,5,5,740,high,1
txn_008982,user_7597,15.53,Starbucks,gas,2025-09-02 17:54:07.803096,17,1,514,medium,0
txn_008983,user_9046,39.2,Amazon,entertainment,2025-08-30 11:23:07.803106,11,5,545,medium,0
txn_008984,user_7332,878.07,McDonalds,crypto,2025-08-30 22:44:07.803114,22,5,909,medium,0
txn_008985,user_7857,6.44,Shell Gas,retail,2025-08-27 04:16:07.803122,4,2,295,low,0
txn_008986,user_3839,20.0,Amazon,cash,2025-09-07 04:09:07.803130,4,6,355,medium,0
txn_008987,user_3680,144.25,Target,retail,2025-09-06 02:08:07.803137,2,5,432,medium,0
txn_008988,user_1049,80.26,McDonalds,entertainment,2025-08-23 11:46:07.803144,11,5,586,medium,0
txn_008989,user_8266,109.99,Target,crypto,2025-08-15 23:41:07.803153,23,4,238,low,0
txn_008990,user_7912,63.24,McDonalds,other,2025-09-10 21:27:07.803160,21,2,182,low,0
txn_008991,user_1039,253.03,Crypto Exchange,gambling,2025-08-30 14:27:07.803168,14,5,207,high,1
txn_008992,user_1802,20.0,Starbucks,cash,2025-08-30 02:03:07.803177,2,5,148,medium,0
txn_008993,user_8021,200.0,Target,cash,2025-08-29 21:48:07.803184,21,4,280,low,0
txn_008994,user_7375,26.73,Crypto Exchange,electronics,2025-08-25 18:15:07.803191,18,0,628,medium,0
txn_008995,user_4327,77.46,Online Casino,entertainment,2025-08-24 20:14:07.803199,20,6,252,high,0
txn_008996,user_8038,165.55,Shell Gas,entertainment,2025-08-29 14:52:07.803207,14,4,568,high,0
txn_008997,user_9672,200.0,Shell Gas,cash,2025-08-20 12:33:07.803214,12,2,154,medium,0
txn_008998,user_8105,7.77,ATM Withdrawal,food,2025-08-15 14:13:07.803221,14,4,990,high,0
txn_008999,user_3327,28.29,Walmart,grocery,2025-09-03 05:47:07.803229,5,2,256,medium,0
txn_009000,user_4860,33.79,Amazon,electronics,2025-08-20 20:38:07.803237,20,2,492,high,0
txn_009001,user_3180,24.61,Grocery Store,entertainment,2025-08-22 20:23:07.803248,20,4,117,high,0
txn_009002,user_7617,20.0,Online Casino,cash,2025-09-02 16:16:07.803269,16,1,32,high,0
txn_009003,user_6748,23.56,Shell Gas,entertainment,2025-08-16 09:11:07.803296,9,5,59,high,0
txn_009004,user_7690,3.68,Best Buy,electronics,2025-09-10 23:09:07.803314,23,2,679,high,0
txn_009005,user_1926,58.84,Best Buy,gas,2025-08-28 02:57:07.803327,2,3,461,medium,0
txn_009006,user_9819,29.65,Grocery Store,electronics,2025-08-22 14:51:07.803340,14,4,874,medium,0
txn_009007,user_2232,11.83,Grocery Store,entertainment,2025-08-23 19:30:07.803356,19,5,546,low,0
txn_009008,user_8173,85.65,Online Casino,retail,2025-09-03 20:36:07.803369,20,2,272,medium,0
txn_009009,user_4558,82.12,ATM Withdrawal,other,2025-08-17 18:14:07.803381,18,6,34,medium,0
txn_009010,user_7954,34.31,Shell Gas,electronics,2025-09-06 01:42:07.803393,1,5,162,medium,0
txn_009011,user_4856,18.72,Starbucks,grocery,2025-09-11 01:45:07.803406,1,3,248,low,0
txn_009012,user_7382,200.0,McDonalds,cash,2025-08-30 15:12:07.803417,15,5,359,low,0
txn_009013,user_9790,60.0,ATM Withdrawal,cash,2025-08-21 19:07:07.803428,19,3,844,medium,0
txn_009014,user_5933,51.82,Best Buy,food,2025-09-08 04:37:07.803443,4,0,22,medium,0
txn_009015,user_8653,179.95,Shell Gas,crypto,2025-08-30 05:16:07.803456,5,5,413,low,1
txn_009016,user_7500,60.0,Online Casino,cash,2025-08-30 04:51:07.803466,4,5,677,high,1
txn_009017,user_3291,144.6,ATM Withdrawal,crypto,2025-09-13 00:29:07.803478,0,5,567,high,1
txn_009018,user_6814,665.62,Unknown Merchant,gambling,2025-08-19 07:32:07.803491,7,1,538,low,0
txn_009019,user_9371,3.06,Amazon,other,2025-08-26 18:58:07.803503,18,1,440,medium,0
txn_009020,user_6128,5.98,Crypto Exchange,other,2025-09-09 22:17:07.803515,22,1,707,low,0
txn_009021,user_1470,1.34,Target,food,2025-08-18 08:39:07.803528,8,0,318,high,0
txn_009022,user_8991,9.3,Grocery Store,entertainment,2025-09-03 23:38:07.803542,23,2,384,medium,0
txn_009023,user_7253,45.74,Shell Gas,gambling,2025-08-15 10:15:07.803554,10,4,862,medium,0
txn_009024,user_2007,274.66,Online Casino,other,2025-09-02 03:45:07.803565,3,1,500,medium,0
txn_009025,user_8479,18.04,Unknown Merchant,other,2025-08-26 20:28:07.803577,20,1,146,low,0
txn_009026,user_7207,9.08,Starbucks,gas,2025-08-23 13:19:07.803588,13,5,748,high,0
txn_009027,user_1559,147.87,Walmart,crypto,2025-08-16 07:15:07.803600,7,5,11,low,0
txn_009028,user_6952,138.54,Grocery Store,retail,2025-09-10 14:49:07.803612,14,2,760,low,0
txn_009029,user_8158,37.72,Grocery Store,grocery,2025-08-20 19:30:07.803625,19,2,711,high,0
txn_009030,user_5131,200.0,Shell Gas,cash,2025-09-13 10:06:07.803635,10,5,367,low,0
txn_009031,user_1160,23.69,ATM Withdrawal,grocery,2025-08-25 19:43:07.803646,19,0,120,medium,0
txn_009032,user_6603,104.33,ATM Withdrawal,food,2025-09-10 01:31:07.803658,1,2,894,low,0
txn_009033,user_2325,26.13,Amazon,retail,2025-09-02 19:54:07.803670,19,1,974,medium,0
txn_009034,user_3568,60.0,Target,cash,2025-08-16 18:14:07.803682,18,5,886,low,0
txn_009035,user_6549,213.99,McDonalds,gambling,2025-09-04 11:27:07.803700,11,3,188,low,0
txn_009036,user_9783,12.61,Starbucks,gas,2025-09-11 09:47:07.803712,9,3,630,medium,0
txn_009037,user_7121,24.72,McDonalds,food,2025-09-08 19:51:07.803720,19,0,672,low,0
txn_009038,user_4417,20.04,Grocery Store,grocery,2025-08-27 19:12:07.803728,19,2,961,low,0
txn_009039,user_6359,20.0,Shell Gas,cash,2025-09-04 13:37:07.803735,13,3,602,low,0
txn_009040,user_8132,57.55,Grocery Store,retail,2025-09-03 23:42:07.803742,23,2,613,medium,0
txn_009041,user_4418,18.1,Unknown Merchant,food,2025-09-14 13:52:07.803752,13,6,422,low,0
txn_009042,user_8941,44.04,Crypto Exchange,food,2025-08-20 04:33:07.803761,4,2,299,low,0
txn_009043,user_4125,200.0,Unknown Merchant,cash,2025-09-11 02:29:07.803768,2,3,26,high,1
txn_009044,user_9689,4.41,Best Buy,other,2025-08-20 19:14:07.803776,19,2,149,low,0
txn_009045,user_9510,116.16,McDonalds,crypto,2025-09-10 17:28:07.803785,17,2,597,high,1
txn_009046,user_4843,27.16,Online Casino,other,2025-09-02 04:32:07.803793,4,1,8,high,1
txn_009047,user_2224,60.0,Starbucks,cash,2025-09-13 11:09:07.803800,11,5,515,medium,0
txn_009048,user_4109,1391.91,Amazon,crypto,2025-09-02 01:35:07.803807,1,1,762,low,1
txn_009049,user_1874,24.68,Online Casino,food,2025-09-10 20:26:07.803816,20,2,269,high,0
txn_009050,user_7898,60.0,Unknown Merchant,cash,2025-08-22 16:36:07.803822,16,4,334,medium,0
txn_009051,user_1253,20.0,Online Casino,cash,2025-08-28 08:17:07.803829,8,3,609,low,0
txn_009052,user_2136,55.54,ATM Withdrawal,grocery,2025-09-03 09:29:07.803837,9,2,638,low,0
txn_009053,user_9361,15.72,Grocery Store,retail,2025-08-24 11:16:07.803846,11,6,469,medium,0
txn_009054,user_7235,7.79,ATM Withdrawal,electronics,2025-09-13 10:25:07.803854,10,5,157,low,0
txn_009055,user_1111,4.02,Amazon,retail,2025-08-19 11:25:07.803862,11,1,599,high,0
txn_009056,user_2770,192.22,McDonalds,gambling,2025-08-25 12:55:07.803872,12,0,370,low,0
txn_009057,user_4623,9.58,Walmart,gas,2025-08-19 21:49:07.803879,21,1,939,medium,0
txn_009058,user_7162,10.56,Amazon,grocery,2025-09-02 20:23:07.803887,20,1,444,low,0
txn_009059,user_9377,72.51,Target,retail,2025-09-03 19:01:07.803896,19,2,874,medium,0
txn_009060,user_6403,17.98,Crypto Exchange,crypto,2025-08-23 14:27:07.803904,14,5,497,high,1
txn_009061,user_5073,41.8,Online Casino,entertainment,2025-08-19 15:36:07.803915,15,1,598,low,0
txn_009062,user_8563,248.58,Online Casino,gambling,2025-08-30 08:14:07.803923,8,5,156,high,1
txn_009063,user_3497,36.32,Online Casino,retail,2025-08-23 06:20:07.803931,6,5,85,high,0
txn_009064,user_3043,42.37,Online Casino,grocery,2025-08-20 00:37:07.803940,0,2,28,low,0
txn_009065,user_2167,19.8,Grocery Store,grocery,2025-08-16 08:31:07.803947,8,5,932,medium,0
txn_009066,user_3758,184.86,Starbucks,gambling,2025-08-24 20:14:07.803955,20,6,83,low,0
txn_009067,user_7824,67.1,Walmart,other,2025-09-13 04:27:07.803963,4,5,781,high,1
txn_009068,user_2786,103.5,Starbucks,entertainment,2025-08-30 14:12:07.803971,14,5,802,low,0
txn_009069,user_2601,11.7,Shell Gas,retail,2025-08-26 17:15:07.803978,17,1,270,medium,0
txn_009070,user_1214,6.14,Starbucks,entertainment,2025-08-30 17:58:07.803987,17,5,213,medium,0
txn_009071,user_3960,115.04,Best Buy,entertainment,2025-08-20 06:47:07.803994,6,2,528,medium,0
txn_009072,user_6241,22.53,McDonalds,gas,2025-08-20 11:26:07.804002,11,2,414,high,0
txn_009073,user_6466,41.07,Best Buy,grocery,2025-08-21 17:02:07.804010,17,3,943,high,0
txn_009074,user_6729,23.28,Amazon,retail,2025-09-13 22:23:07.804018,22,5,943,high,0
txn_009075,user_7102,20.0,Shell Gas,cash,2025-09-04 15:53:07.804025,15,3,886,low,0
txn_009076,user_9904,77.22,Walmart,crypto,2025-09-06 07:43:07.804033,7,5,705,high,1
txn_009077,user_1808,45.5,Target,electronics,2025-08-28 03:35:07.804043,3,3,985,medium,0
txn_009078,user_5484,38.24,Grocery Store,other,2025-08-15 22:51:07.804051,22,4,635,high,0
txn_009079,user_2875,123.45,Walmart,gambling,2025-08-17 16:33:07.804059,16,6,356,high,1
txn_009080,user_8007,31.06,Crypto Exchange,food,2025-08-15 09:17:07.804068,9,4,417,low,0
txn_009081,user_8440,80.71,Online Casino,other,2025-09-04 08:07:07.804076,8,3,96,low,0
txn_009082,user_3318,45.63,Amazon,grocery,2025-08-16 11:26:07.804084,11,5,933,medium,0
txn_009083,user_5759,6.1,Best Buy,grocery,2025-08-28 17:23:07.804092,17,3,878,medium,0
txn_009084,user_7537,407.06,Crypto Exchange,crypto,2025-09-07 20:43:07.804099,20,6,226,medium,0
txn_009085,user_6770,61.66,Grocery Store,grocery,2025-09-01 11:38:07.804107,11,0,634,high,0
txn_009086,user_5613,79.68,Amazon,gas,2025-08-24 07:17:07.804115,7,6,945,low,0
txn_009087,user_4023,20.0,Shell Gas,cash,2025-08-19 13:11:07.804122,13,1,391,medium,0
txn_009088,user_9626,60.0,McDonalds,cash,2025-08-26 20:06:07.804129,20,1,664,medium,0
txn_009089,user_9466,505.94,Walmart,gambling,2025-09-02 05:35:07.804136,5,1,240,medium,0
txn_009090,user_7128,92.83,Shell Gas,crypto,2025-08-28 01:42:07.804144,1,3,770,low,0
txn_009091,user_4271,62.92,Shell Gas,food,2025-08-24 11:05:07.804152,11,6,80,high,0
txn_009092,user_2790,575.58,Shell Gas,crypto,2025-09-01 03:52:07.804159,3,0,969,medium,0
txn_009093,user_8779,2.24,Amazon,gas,2025-08-30 16:18:07.804166,16,5,193,medium,0
txn_009094,user_4136,27.53,McDonalds,electronics,2025-08-19 18:50:07.804174,18,1,457,low,0
txn_009095,user_2806,21.24,Unknown Merchant,gas,2025-09-07 19:56:07.804182,19,6,495,medium,0
txn_009096,user_3629,56.34,Walmart,other,2025-08-23 13:35:07.804189,13,5,903,low,0
txn_009097,user_5478,100.0,Target,cash,2025-09-04 21:33:07.804196,21,3,678,low,0
txn_009098,user_6146,13.18,Walmart,entertainment,2025-08-25 22:48:07.804204,22,0,713,high,0
txn_009099,user_8330,45.69,Crypto Exchange,electronics,2025-09-05 00:33:07.804214,0,4,315,medium,0
txn_009100,user_8809,123.21,McDonalds,retail,2025-08-18 14:12:07.804224,14,0,156,high,0
txn_009101,user_6688,80.93,Crypto Exchange,grocery,2025-09-11 23:31:07.804231,23,3,418,medium,0
txn_009102,user_1910,128.21,Grocery Store,electronics,2025-08-27 18:51:07.804239,18,2,395,low,0
txn_009103,user_3446,193.0,ATM Withdrawal,entertainment,2025-08-22 09:16:07.804247,9,4,337,low,0
txn_009104,user_6468,20.0,Walmart,cash,2025-08-26 10:16:07.804254,10,1,321,low,0
txn_009105,user_3119,1.54,Online Casino,gas,2025-09-05 03:23:07.804262,3,4,527,medium,0
txn_009106,user_2092,497.41,Shell Gas,gambling,2025-08-28 08:00:07.804270,8,3,986,medium,0
txn_009107,user_7236,27.62,Walmart,electronics,2025-09-13 20:42:07.804279,20,5,258,high,0
txn_009108,user_5021,992.54,Walmart,gambling,2025-09-05 10:13:07.804286,10,4,505,high,1
txn_009109,user_6888,15.51,Target,gas,2025-09-14 03:52:07.804308,3,6,391,high,1
txn_009110,user_7219,1992.43,Walmart,gambling,2025-09-01 21:06:07.804316,21,0,702,medium,1
txn_009111,user_4076,485.58,Walmart,crypto,2025-08-17 15:14:07.804323,15,6,487,medium,0
txn_009112,user_2452,798.82,ATM Withdrawal,gambling,2025-09-14 23:39:07.804331,23,6,207,medium,0
txn_009113,user_1094,5.47,Walmart,electronics,2025-08-29 02:00:07.804339,2,4,499,low,0
txn_009114,user_5900,111.34,Online Casino,crypto,2025-08-30 20:06:07.804346,20,5,926,medium,0
txn_009115,user_5583,720.24,Walmart,gambling,2025-08-27 11:06:07.804354,11,2,597,high,1
txn_009116,user_4103,21.12,Crypto Exchange,crypto,2025-09-04 17:49:07.804361,17,3,556,medium,0
txn_009117,user_8651,85.88,Shell Gas,grocery,2025-08-28 01:55:07.804368,1,3,180,high,1
txn_009118,user_9478,1.7,Best Buy,grocery,2025-08-22 02:54:07.804376,2,4,51,high,1
txn_009119,user_2123,54.52,McDonalds,entertainment,2025-08-17 16:33:07.804386,16,6,392,high,0
txn_009120,user_3783,40.0,McDonalds,cash,2025-08-18 14:45:07.804395,14,0,201,high,0
